Name,NameASCII,Season,Team,Age,PA,wRC+,BB%,K%,ISO,Spd,AVG,OBP,SLG,OPS,wOBA,BABIP,G,AB,H,2B,3B,HR,R,RBI,BB,SO,SB,CS,HBP,z_wRC+,z_BB%,z_K%,z_ISO,z_Spd,composite_score,age_multiplier,adjusted_composite,player_type,seasons_used
Myeong Jin Oh 오명진,Myeong Jin Oh,2026,Bears (KBO),24,494,90.60834665149399,0.0829959511214575,0.23481781343319838,0.1147263136659919,4.988489208174967,0.26316631801214574,0.32711389094331983,0.3778926316781377,0.7050065226214575,0.3239989816029648,0.341194821805668,156,437,115,20,6,6,50,53,41,116,5,6,3,-0.27538284079207515,-0.21772806910598955,0.6216118129978637,-0.14832270430367225,0.2971503312941464,-0.2539026046298289,1.05,-0.2665977348613203,KBO_only,2025-2026
Sang-hyeon Ahn 안상현,Sang-hyeon Ahn,2026,Landers (KBO),29,412,94.87921706552908,0.07766990283252427,0.26456310668932037,0.10452958665291262,6.228561036432248,0.27099832930339807,0.3348994449150485,0.3755279159563107,0.7104273608713593,0.3309916129710357,0.3669309883640776,149,362,98,13,2,7,57,25,32,109,22,9,4,-0.10642024469166343,-0.39695184745983936,1.0647608753160016,-0.30224385613863597,0.8673210300176948,-0.30272068575468514,0.9,-0.27244861717921665,KBO_only,2025-2026
Won-seok Lee 이원석,Won-seok Lee,2026,Eagles (KBO),27,708,67.55268345709767,0.1002824853898305,0.2033898299237288,0.06498009461864405,7.069284534995603,0.22427978762146894,0.3121398371186441,0.28925988224011295,0.601399719358757,0.29124371987121117,0.2827859081920904,364,613,138,17,4,5,131,58,71,144,46,11,8,-1.3178419122322067,0.5123037399028602,0.07490073359361223,-1.111812067723238,1.548969030351936,-0.29413169253596144,1.0,-0.29413169253596144,KBO_only,2023-2026
Ui San Jeon 전의산,Ui San Jeon,2026,Landers (KBO),25,259,89.44325010292425,0.0926640921042471,0.2779922775135135,0.15608972499613902,1.7119543610533974,0.22987139559459457,0.30888030874517375,0.38596112059073356,0.6948414293359074,0.32358334354452184,0.2969105701853282,86,230,53,12,0,8,18,37,24,72,1,2,3,-0.25914388729470134,0.1010847258860711,1.0407245073951166,0.3978170863043944,-1.043633050869644,-0.3053076283372212,1.0,-0.3053076283372212,KBO_only,2023-2026
Young-soo Oh 오영수,Young-soo Oh,2025,Dinos (KBO),25,417,83.36899274777079,0.09352517921103118,0.2446043158177458,0.10188261312470023,3.179339606019694,0.23415228088729015,0.3178024100959233,0.3360348940119904,0.6538373041079137,0.3107938160686233,0.30387930211990405,137,363,85,14,1,7,35,47,39,102,6,5,7,-0.5270239602975013,0.17174146277710708,0.7449536892686437,-0.3454180245709432,-0.5948626574055992,-0.37546152967490376,1.0,-0.37546152967490376,KBO_only,2023-2025
Han Byul Kim 김한별,Han Byul Kim,2026,Dinos (KBO),25,214,70.80828570617192,0.08411214899065421,0.19626168191121493,0.04484470395794393,4.471705703829043,0.23356055478971963,0.32378797635514023,0.27840525874766353,0.6021932351028036,0.2958180419025446,0.3016398146074767,129,185,43,6,1,0,30,11,18,42,1,3,7,-0.7281851302706843,-0.13493548142013478,-0.009973822150249922,-0.9086548121185177,0.008843423078256423,-0.385608524516141,1.0,-0.385608524516141,KBO_only,2023-2026
Hyung-jun Kim 김형준,Hyung-jun Kim,2026,Dinos (KBO),26,1140,89.7424060098468,0.10350877137192983,0.3210526307991228,0.18732093221491225,2.2913977574945967,0.2217028973008772,0.3081107586614035,0.40902382951578947,0.7171345881771929,0.3268188638057915,0.28822990758771927,345,987,219,28,2,51,126,159,118,366,3,0,10,-0.3719522620333569,0.7423381426206462,2.6823516003514563,1.3900418246739425,-1.3779919056405516,-0.39176437988810053,1.0,-0.39176437988810053,KBO_only,2023-2026
Dong-hui Han 한동희,Dong-hui Han,2026,Giants (KBO),27,557,77.56852666181898,0.07540394893716337,0.166965888518851,0.11001194720825852,2.078805224347728,0.2436844397055655,0.3026183201131059,0.3536963869138241,0.65631470702693,0.304995494331771,0.2729508049676841,158,501,122,19,0,12,54,56,42,93,2,2,4,-0.8164734844706296,-0.5302634560188023,-0.5879563227551063,-0.23600567212612877,-1.2521037682658722,-0.4205278724403747,1.0,-0.4205278724403747,KBO_only,2023-2026
Jun-young Park 박준영,Jun-young Park,2025,Bears (KBO),27,476,82.0596914779332,0.08403361291596637,0.300420167512605,0.16014979150420167,5.567098322197237,0.22410618210504205,0.30171595799579837,0.38425597360924363,0.685971931605042,0.3147048060865908,0.3075891565210084,157,424,95,24,4,12,50,55,40,143,7,0,8,-0.6019764826834666,-0.1760523030612072,1.7400194160595617,0.6114985051601654,0.5860051675496061,-0.42228461125326866,1.0,-0.42228461125326866,KBO_only,2023-2025
Yu-chan Lee 이유찬,Yu-chan Lee,2026,Bears (KBO),27,920,76.15598401851852,0.08913043414999999,0.2163043474021739,0.06705392287282609,6.125466110871556,0.24865111252717392,0.32306197650434787,0.3157050354,0.6387670119043478,0.3044575799479293,0.3201763487293478,358,804,200,28,4,6,118,70,82,199,44,13,9,-1.0015679570734113,0.03379670308801496,0.347779660261047,-1.1472337031053426,1.0770313143097705,-0.4259590674370534,1.0,-0.4259590674370534,KBO_only,2023-2026
Kyu-sung Kim 김규성,Kyu-sung Kim,2026,Tigers (KBO),29,562,70.16378916694951,0.08540925205871887,0.22241992829537366,0.07493911993950178,5.9376733062527345,0.2353010566085409,0.3047276250622776,0.3102401765480427,0.6149678016103203,0.292887092401726,0.3024326035569395,310,493,116,16,3,5,78,50,48,125,15,4,3,-1.1220040615210591,-0.1282227132024307,0.4218044006915896,-0.8590424856274647,0.8249729584897548,-0.49937685389038755,0.9,-0.4494391685013488,KBO_only,2023-2026
Ki-yeon Kim 김기연,Ki-yeon Kim,2025,Bears (KBO),27,528,79.55498297200376,0.07765151447916666,0.1723484842310606,0.08495495977651514,1.9993773278440783,0.26329937439583334,0.32306038937689396,0.34825433417234847,0.6713147235492425,0.31211473638137605,0.3094995519261364,195,471,124,19,0,7,50,55,41,91,1,2,3,-0.7229981685487791,-0.43262561147926953,-0.47947806051808334,-0.6675029454700723,-1.2710632594670406,-0.4563920090980493,1.0,-0.4563920090980493,KBO_only,2024-2025
Sun-woo Oh 오선우,Sun-woo Oh,2025,Tigers (KBO),28,474,104.40591457798604,0.071729957,0.333333333,0.167048055,2.2419866641303727,0.265446224,0.32278481,0.4324942789999999,0.755279089,0.3429935673030756,0.375478927,124,437,116,17,1,18,58,56,34,158,0,2,3,0.25842293023091173,-0.6419609002745242,2.301388619944793,0.7254153099312739,-1.0992352320462202,-0.544352296703247,0.9,-0.4899170670329223,KBO_only,2025 only
Bo-keun Jeong 정보근,Bo-keun Jeong,2025,Giants (KBO),25,393,71.76772157584386,0.08905852367684479,0.2111959283842239,0.08331234909160304,2.1390865156361323,0.2379762940585242,0.31008831778625956,0.32128864315012723,0.6313769609363868,0.2970999395290701,0.2979606765216285,237,343,81,10,3,4,24,35,35,83,0,0,2,-0.9290919731521801,0.009412905237143903,0.19792948942489444,-0.6247981887905688,-1.0688763381053696,-0.5165676256504692,1.0,-0.5165676256504692,KBO_only,2023-2025
Joon Seo Eo 어준서,Joon Seo Eo,2025,Heroes (KBO),18,360,74.13556283165005,0.083333333,0.208333333,0.089506173,3.7907050339940915,0.23765432,0.305322128,0.327160493,0.632482621,0.2966991247755758,0.290983606,116,324,77,9,1,6,48,27,30,75,1,0,2,-0.8155222507401121,-0.18620131805126644,0.149365534140868,-0.51099095694001,-0.284351071446071,-0.42616386224863245,1.25,-0.5327048278107905,KBO_only,2025 only
Gye-beom Park 박계범,Gye-beom Park,2025,Bears (KBO),29,392,72.63032368764499,0.07397959116836735,0.22704081583673472,0.08132144171938775,4.249868903881133,0.24112011951530615,0.3027147276428571,0.32244156123469386,0.625156288877551,0.2943281221110578,0.31231466899489796,172,344,83,15,2,3,41,42,29,89,5,3,3,-0.8974626244406125,-0.5190594180746528,0.4489827692279053,-0.65486745444074,-0.07877364107172874,-0.5949076779697119,0.9,-0.5354169101727407,KBO_only,2023-2025
Ho-cheol Seo 서호철,Ho-cheol Seo,2026,Dinos (KBO),29,1433,87.37543463554056,0.05024424223656664,0.16120027871737613,0.09358939771946966,3.7581997367329634,0.27529193669923235,0.3262871865610607,0.368881334418702,0.6951685209797627,0.32307956572416985,0.31926453310118635,403,1292,356,47,7,20,161,146,72,231,13,11,31,-0.5079210707471292,-1.9467949230348576,-0.9006281442168679,-0.6556031418157474,-0.43450830764272813,-0.6007407251761145,0.9,-0.5406666526585031,KBO_only,2023-2026
Hyeong-jun Yoon 윤형준,Hyeong-jun Yoon,2023,Dinos (KBO),29,236,84.71674765495565,0.042372881,0.245762711,0.133027523,2.6548570914207095,0.252293577,0.29059829,0.3853211,0.67591939,0.3128528454874316,0.316455696,82,218,55,12,1,5,17,27,10,58,1,1,3,-0.3809005082415517,-1.2764288402902415,0.5953597062109233,0.09901538695027494,-0.6501941854390764,-0.602616414288577,0.9,-0.5423547728597193,KBO_only,2023 only
Young Woo Ko 고영우,Young Woo Ko,2024,Heroes (KBO),23,290,71.71834945791478,0.096551724,0.24482758600000004,0.062992126,2.42914745875,0.255905511,0.328671328,0.318897637,0.647568965,0.3057258898144835,0.349462365,94,254,65,12,2,0,21,35,28,71,0,0,1,-0.8173247950993001,0.22875263397388024,0.6435693133845698,-0.8204293793755085,-0.8133647864281759,-0.5211240282623778,1.05,-0.5471802296754967,KBO_only,2024 only
Doo-sung Chang 장두성,Doo-sung Chang,2026,Giants (KBO),26,449,72.80608289176166,0.06904231594209355,0.2249443201959911,0.03736534440534522,7.9740390276322,0.2642565034654788,0.32280268681959906,0.3016218478708241,0.6244245346904231,0.2975701941988458,0.3498169808685969,182,401,106,7,4,0,72,40,31,101,32,5,5,-0.9385148429087945,-0.7292143327503086,0.4358577135669132,-1.4072402702001536,1.765266450992339,-0.5855889742043873,1.0,-0.5855889742043873,KBO_only,2025-2026
Nick Williams 윌리엄스,Nick Williams,2023,Eagles (KBO),29,273,83.62917641066163,0.029304029,0.23076923,0.158914729,2.400761000548502,0.244186046,0.274725274,0.403100775,0.677826049,0.311184701465425,0.285714285,68,258,63,14,0,9,29,45,8,63,1,1,4,-0.43823009608459057,-1.7619166375702366,0.43853018266365323,0.44720244387725244,-0.8007050971293966,-0.6726443678820189,0.9,-0.605379931093817,KBO_only,2023 only
Myeong Jun Ko 고명준,Myeong Jun Ko,2026,Landers (KBO),23,1016,92.15083745163795,0.054133857834645666,0.21850393688385827,0.15793855981496063,2.2911390033032806,0.268358413238189,0.30807086585433074,0.42629697305314956,0.7343678389074803,0.3301816673542667,0.31274649195866144,273,950,255,40,1,36,94,127,55,222,6,4,3,-0.24789874404743067,-1.6354940842215686,0.40190173954719377,0.7367676686373729,-1.3448913477355025,-0.5875974766570045,1.05,-0.6169773504898547,KBO_only,2024-2026
Seoung Bin Son 손성빈,Seoung Bin Son,2026,Giants (KBO),24,461,66.948133656567,0.0650759214121475,0.1843817785726681,0.1236645075184382,2.8788819371258136,0.2266378540151844,0.28708652014099784,0.3503023615336226,0.6373888816746204,0.2939099557252192,0.2609290686941432,210,414,94,20,2,9,58,53,30,85,0,0,6,-1.1704608238018641,-0.8849612106134999,-0.24796434811562734,0.001592731329654724,-0.7686335289421186,-0.5994101233655724,1.05,-0.6293806295338511,KBO_only,2023-2026
Min-jae Jeon 전민재,Min-jae Jeon,2026,Giants (KBO),27,942,82.95425354872698,0.05944798259554141,0.18789808877707007,0.09259094924203821,3.732214726720668,0.27027060636305733,0.3208212775414013,0.36286155560509553,0.6836828331464968,0.31635096089956405,0.322248117611465,283,851,230,32,1,15,102,109,56,177,19,9,11,-0.6830378699734412,-1.3583471399022315,-0.2535711958075957,-0.6263097951166917,-0.41786181347672124,-0.629516557421247,1.0,-0.629516557421247,KBO_only,2024-2026
Woo-hyuk Byun 변우혁,Woo-hyuk Byun,2025,Tigers (KBO),25,566,86.83359103278997,0.08657243781978799,0.2985865718568904,0.11830197906537103,2.3145982328143377,0.24915064569434625,0.3215547699823321,0.36745262475971735,0.6890073947420495,0.320913898813336,0.3467306630936396,199,510,127,20,2,12,56,62,49,169,1,0,6,-0.44025864523196606,-0.08137629013155889,1.8158383139437553,-0.08954019684913295,-1.1314448653147187,-0.6421648449500724,1.0,-0.6421648449500724,KBO_only,2023-2025
Ji Hwan Park 박지환,Ji Hwan Park,2024,Landers (KBO),18,249,79.81834809756191,0.048192771,0.244979919,0.109649123,6.2813550158399565,0.276315789,0.31707317,0.385964912,0.703038082,0.3184373063769767,0.355421686,76,228,63,9,2,4,33,21,12,61,8,3,3,-0.5295325319032993,-1.1499257274422963,0.6012244455665579,-0.18506106727868168,0.6917453833581645,-0.5251707023008612,1.25,-0.6564633778760764,KBO_only,2024 only
Jun-won Jang 장준원,Jun-won Jang,2025,Wiz (KBO),29,258,41.699590427802576,0.07751937912403101,0.201550387248062,0.05801479109302326,3.468796959765797,0.193143544379845,0.2599740066899225,0.25115833547286825,0.5111323421627907,0.24702298703034803,0.23892698776744184,142,227,44,5,1,2,20,21,20,52,3,0,1,-1.6453011283749834,-0.33240998828277324,0.04957228749227241,-0.8375231837379981,-0.3696876401962423,-0.7492045346619667,0.9,-0.67428408119577,KBO_only,2023-2025
Do-yun Lee 이도윤,Do-yun Lee,2026,Eagles (KBO),29,1247,72.68279896782452,0.05292702450441058,0.16118684801042502,0.0691791515477145,5.192462464156301,0.264616864234162,0.30985612229109866,0.3337960157818765,0.6436521380729752,0.29991679642799945,0.3160895428323977,425,1126,298,46,10,4,148,124,66,201,19,8,12,-1.2410063480694977,-1.7653856337430043,-0.8764886892026088,-1.1760517150697967,0.5317407897934072,-0.7615842532972074,0.9,-0.6854258279674866,KBO_only,2023-2026
Min Suk Kim 김민석,Min Suk Kim,2026,Bears (KBO),22,1074,82.12068026311844,0.07076350033705772,0.2281191800651769,0.08786453155027933,5.092979203494851,0.2591088449255121,0.3193341773770949,0.3469733764757914,0.6663075538528864,0.3121541161820872,0.33561341152793295,344,959,248,48,6,8,125,98,76,245,24,6,14,-0.7424448452316452,-0.8510939528819618,0.616371306267053,-0.7444322247276267,0.4502139497126673,-0.6254246417812719,1.15,-0.7192383380484626,KBO_only,2023-2026
Min Park 박민,Min Park,2026,Tigers (KBO),25,288,50.38375349098578,0.06597222184375001,0.2222222220520833,0.08662732713541667,4.764408429500997,0.20077570901041664,0.26980280689583336,0.28740303614583335,0.5572058430416666,0.2652506113241344,0.2556216930208334,144,254,51,10,0,4,29,26,19,64,6,0,5,-1.4710655055021171,-0.6987734311457278,0.33169183176547745,-0.5025983415031153,0.13540473589796334,-0.7442006534258335,1.0,-0.7442006534258335,KBO_only,2025-2026
Hyeon Joon Kim 김현준,Hyeon Joon Kim,2024,Lions (KBO),21,684,76.34169169426558,0.05994152017543859,0.19444444404385966,0.06978936526461987,5.295871897994795,0.25960671565204685,0.3124709631564328,0.32939608091666667,0.6418670440730994,0.3035770749036043,0.3224554584459064,188,616,160,20,7,3,85,57,41,133,7,5,9,-0.9213051633008822,-1.228239756793026,-0.09916580197692103,-1.009862345045491,0.5129892041937644,-0.6637987591305842,1.15,-0.7633685730001717,KBO_only,2023-2024
Tae Hyun Jeon 전태현,Tae Hyun Jeon,2025,Heroes (KBO),19,207,58.60888044289324,0.09661835699999999,0.285024154,0.027472527999999996,4.261619519009966,0.23076923,0.303921568,0.258241758,0.562163326,0.2729531468129625,0.336,77,182,42,5,0,0,20,10,20,59,4,0,0,-1.028464572883075,0.18248933245580584,1.0058015481068079,-1.0851625015707276,-0.06297675087606942,-0.6331493986955486,1.25,-0.7914367483694358,KBO_only,2025 only
Sang-kwon Byeon 변상권,Sang-kwon Byeon,2024,Heroes (KBO),27,232,60.706102156729,0.047413792999999996,0.219827586,0.091324201,1.644906315,0.251141552,0.28879310300000005,0.342465753,0.631258856,0.2884442495374844,0.304878048,77,219,55,3,1,5,16,21,11,51,0,0,1,-1.0356856039344815,-1.1287609646555519,0.2738199910339235,-0.3974974529809497,-1.0086062833824623,-0.8081451668364058,1.0,-0.8081451668364058,KBO_only,2024 only
Dong Heon Kim 김동헌,Dong Heon Kim,2025,Heroes (KBO),20,333,78.2943247869143,0.07207207117717718,0.2342342338318318,0.05821663774174174,2.4554844206681685,0.24897154661861864,0.32118310703003006,0.3071881843603604,0.6283712913903904,0.3030181726119475,0.3270129994774775,151,293,73,7,2,2,30,25,24,78,0,0,9,-0.651926701583741,-0.5479875988773725,0.5278849897079861,-0.9427750867242797,-0.8565038852186883,-0.6652185596665734,1.25,-0.8315231995832167,KBO_only,2023-2025
Tae-jin Kim 김태진,Tae-jin Kim,2025,Heroes (KBO),29,716,56.09701435387932,0.04469273680446928,0.14385474824301675,0.07097290406983241,3.0602540816740205,0.24308183610893858,0.2761042267318436,0.314054740178771,0.5901589669106145,0.27221081194722485,0.2770464961312849,248,666,162,22,5,5,70,51,32,103,1,1,1,-1.8290457164009064,-1.9092211317140526,-1.0992578377757363,-1.0003815570250576,-0.7825095250620049,-1.0344756163535969,0.9,-0.9310280547182372,KBO_only,2023-2025
Chan Hyeok Park 박찬혁,Chan Hyeok Park,2026,Heroes (KBO),23,315,64.25030372858184,0.060317459660317464,0.25714285699682543,0.08425754140634921,1.0992063463492063,0.22773998445396829,0.28873563156507936,0.3119975258603175,0.6007331574253968,0.2853250366661414,0.3038410172253968,93,286,65,12,0,4,24,21,19,81,0,0,6,-1.088628481173372,-0.9074128224410317,0.8442012653881144,-0.5562197731575698,-1.4094475104746818,-0.946659720060996,1.05,-0.9939927060640458,KBO_only,2023-2026
Hyeong Woo Cho 조형우,Hyeong Woo Cho,2026,Landers (KBO),24,638,59.1295541847913,0.061128525990595615,0.2021943565783699,0.09046600188871473,1.619019990068574,0.22206032638244516,0.2768624617742947,0.3125263282711599,0.5893887900454545,0.276289487160921,0.26818190173981193,225,576,128,23,1,9,54,61,39,129,0,0,7,-1.6385152913261767,-1.1530466659849488,0.052003376960328855,-0.6064368957291825,-1.567306019444024,-1.0379130655899358,1.05,-1.0898087188694325,KBO_only,2023-2026
Gun Hee Kim 김건희,Gun Hee Kim,2026,Heroes (KBO),21,894,76.54425064469348,0.06263982044071588,0.288590603606264,0.1283395597527964,1.8102553479054544,0.2516660105011186,0.2970322268702461,0.380005570253915,0.677037797124161,0.3069946200685597,0.340604074557047,268,819,206,47,2,18,69,97,56,258,2,1,1,-0.9767572013552237,-1.1938137695102706,1.8605183130076057,0.10966483498392764,-1.6032176570625623,-1.1074563058443232,1.15,-1.2735747517209717,KBO_only,2024-2026
