Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,player_type
2024,Yoon-suk Oh 오윤석,Wiz (KBO),32.0,73,174,201,51,31,12,2,6,33,27,18,0,41,4,2,3,7,0,1,0.293103448,Yoon-suk Oh,sa3012464,,0.089552238,0.203980099,0.43902439,0.368686868,0.488505747,0.857192615,0.195402299,4.313775506632653,0.348837209,-0.6143279999960214,32.668241387946026,5.500862917644397,0.3818840718630588,120.24804463065048,KBO_only
2024,Young Mook Hwang 황영묵,Eagles (KBO),24.0,123,349,389,105,90,8,4,3,52,35,31,0,56,5,1,3,6,4,7,0.300859598,Young Mook Hwang,sa3023498,,0.079691516,0.143958868,0.553571428,0.365284974,0.372492836,0.73777781,0.071633238,4.504457805634869,0.350515463,-2.8722811373881996,50.660038881172426,-1.917623929510819,0.3443849687440408,96.35277829595502,KBO_only
2024,Young Woo Ko 고영우,Heroes (KBO),23.0,94,254,290,65,51,12,2,0,21,35,28,0,71,1,3,4,5,0,0,0.255905511,Young Woo Ko,sa3023385,,0.096551724,0.244827586,0.394366197,0.328671328,0.318897637,0.647568965,0.062992126,2.42914745875,0.349462365,-0.2050660736858844,28.111237187396593,-11.085478018511226,0.3057258898144835,71.71834945791478,KBO_only
2024,Young Woong Kim 김영웅,Lions (KBO),20.0,126,456,509,115,68,16,3,28,65,79,45,0,155,3,4,1,2,9,2,0.252192982,Young Woong Kim,sa3020665,,0.088408644,0.304518664,0.29032258,0.320866141,0.484649122,0.805515263,0.23245614,5.149136543477443,0.314079422,0.5457107676193118,70.17261941689712,1.375626176183043,0.3532465000556209,101.99954403729514,KBO_only
2024,Yu-chan Lee 이유찬,Bears (KBO),25.0,103,231,262,64,50,11,0,3,39,23,22,0,51,1,1,7,9,16,6,0.277056277,Yu-chan Lee,sa3012635,,0.083969465,0.194656488,0.431372549,0.34117647,0.363636363,0.704812833,0.086580086,5.514195338585496,0.342696629,0.1420468983706087,30.30272679234882,-5.10947797988514,0.3274656665091421,85.57142089076763,KBO_only
2025,Ah-seop Son 손아섭,Dinos (KBO),37.0,76,240,416,72,56,13,3,0,21,33,24,2,33,0,1,2,1,0,3,0.3,Ah-seop Son,sa3012050,,0.08988764,0.123595505,0.727272727,0.36226415,0.379166666,0.741430816,0.079166666,3.1837916689656103,0.346153846,-1.603912697173655,33.940466531778014,1.45473759737078,0.3431039377763697,104.4780820535321,KBO_only
2025,Andrew Stevenson 스티븐슨,Wiz (KBO),31.0,78,298,336,78,48,24,0,6,52,28,28,0,86,8,0,2,4,4,0,0.261744966,Andrew Stevenson,17932,,0.083333333,0.25595238,0.325581395,0.341317365,0.402684563,0.744001928,0.140939597,4.655200492539164,0.349514563,0.4637987855821848,43.324451398394054,2.4435340876793368,0.3453966372027368,105.9771997509432,KBO_only
2025,Austin Dean 오스틴,Twins (KBO),31.0,116,425,499,133,76,25,1,31,82,95,61,7,62,2,11,0,11,3,0,0.312941176,Austin Dean,18288,,0.122244488,0.124248496,0.983870967,0.392785571,0.595294117,0.988079688,0.282352941,3.4735090458616664,0.297376093,0.0716837961226701,97.7172131752543,37.00418419297262,0.4294691359609123,160.9493296797493,KBO_only
2025,Baek-ho Kang 강백호,Wiz (KBO),25.0,95,321,369,85,51,18,1,15,41,61,44,3,64,3,1,0,9,2,4,0.264797507,Baek-ho Kang,sa3012665,,0.119241192,0.173441734,0.6875,0.357723577,0.467289719,0.825013296,0.202492212,2.44798268294649,0.288065843,-1.7025286969728768,55.7069554214935,10.81094801776215,0.3730824058824549,124.07997646771514,KBO_only
2025,Bo-gyeong Moon 문보경,Twins (KBO),24.0,141,515,607,142,96,21,1,24,91,108,79,3,108,4,9,0,15,3,1,0.275728155,Bo-gyeong Moon,sa3015048,,0.13014827,0.177924217,0.731481481,0.370675453,0.460194174,0.830869627,0.184466019,3.2635496194280806,0.301020408,-0.5349968895316124,93.54398914114458,19.690665308990297,0.3770310410995357,126.66185391160064,KBO_only
2025,Bo-keun Jeong 정보근,Giants (KBO),25.0,93,129,152,24,18,4,1,1,4,15,18,1,39,1,0,4,4,0,0,0.186046511,Bo-keun Jeong,sa3014210,,0.118421052,0.256578947,0.461538461,0.29054054,0.255813953,0.546354493,0.069767442,1.64285714,0.258426966,-0.1440862398594617,9.912264791285262,-8.581483515942827,0.2652895580343649,53.59792199297508,KBO_only
2025,Bon-hyeok Gu 구본혁,Twins (KBO),28.0,131,343,397,98,79,16,2,1,41,38,36,1,44,6,0,12,4,10,5,0.285714285,Bon-hyeok Gu,sa3012711,,0.0906801,0.110831234,0.818181818,0.363636363,0.352769679,0.716406042,0.067055394,4.597013923387175,0.325503355,-0.6331638433039188,49.17106687252345,0.8683163595658738,0.3390045827254653,101.7976540680286,KBO_only
2025,Byeong-woo Jeon 전병우,Lions (KBO),32.0,59,77,97,21,18,2,0,1,11,13,19,0,27,1,0,0,3,1,0,0.272727272,Byeong-woo Jeon,sa3011926,,0.195876288,0.278350515,0.703703703,0.422680412,0.337662337,0.760342749,0.064935065,3.047893335491938,0.408163265,0.047908972017467,14.657908613765288,2.855977128231574,0.3732647957261075,124.1992349449944,KBO_only
2025,Byeong-wuk Lim 임병욱,Heroes (KBO),29.0,52,133,140,31,22,4,3,2,12,13,5,0,33,0,1,1,3,1,0,0.233082706,Byeong-wuk Lim,sa3012450,,0.035714285,0.235714285,0.151515151,0.258992805,0.353383458,0.612376263,0.120300752,5.628405145012476,0.292929292,0.0919353230856359,10.442946278652917,-6.590769267478216,0.2770803334901658,61.30750657641939,KBO_only
2025,ByungHo Park 박병호,Lions (KBO),38.0,77,196,232,39,19,5,0,15,26,33,27,0,70,7,2,0,5,0,0,0.198979591,ByungHo Park,18497,,0.11637931,0.301724137,0.385714285,0.314655172,0.454081632,0.768736804,0.255102041,0.8658963525000001,0.21238938,-0.2121269642375409,30.51998192223886,2.292681874364406,0.3486771496205494,108.12221455993291,KBO_to_MLB
2025,Chan Hyung  박찬형,Giants (KBO),,48,129,148,44,31,8,2,3,21,19,11,1,26,7,1,0,1,1,1,0.341085271,Chan Hyung ,sa3068748,,0.074324324,0.175675675,0.423076923,0.418918918,0.503875968,0.922794886,0.162790697,4.902337084902803,0.405940594,-0.4226902648806572,27.76890093660555,9.761830216409784,0.4191639098991342,154.21109500870364,KBO_only
2025,Chan-ho Park 박찬호,Tigers (KBO),30.0,134,516,595,148,123,18,2,5,75,42,62,0,69,3,6,8,7,27,6,0.286821705,Chan-ho Park,sa3012474,,0.10420168,0.115966386,0.898550724,0.36286201,0.358527131,0.721389141,0.071705426,5.519881530387423,0.319196428,2.0640980284661055,74.24954938906173,1.856258318004414,0.3401768053207527,102.56413030895696,KBO_only
2025,Chan-ui Song 송찬의,Twins (KBO),26.0,66,147,166,31,18,9,1,3,18,20,9,0,49,8,1,1,4,2,2,0.210884353,Chan-ui Song,sa3018197,,0.054216867,0.295180722,0.183673469,0.29090909,0.346938775,0.637847865,0.136054422,5.1669196994984645,0.291666666,-0.6012344011105597,15.17872819415295,-5.0183916676882525,0.2982550577683882,75.15293417072999,KBO_only
2025,Chang-jin Lee 이창진,Tigers (KBO),34.0,37,93,113,15,11,3,0,1,11,9,16,0,22,2,1,1,2,0,2,0.161290322,Chang-jin Lee,sa3012466,,0.14159292,0.194690265,0.727272727,0.294642857,0.225806451,0.520449308,0.064516129,2.430353070449674,0.197183098,-0.977220033761114,7.247064471082549,-6.501577362580438,0.2639333286455699,52.711130006590246,KBO_only
2025,Chang-ki Hong 홍창기,Twins (KBO),31.0,51,174,215,50,45,4,0,1,32,16,29,0,40,6,4,2,4,3,0,0.287356321,Chang-ki Hong,sa3012570,,0.13488372,0.186046511,0.725,0.399061032,0.327586206,0.726647238,0.040229885,4.277011128839896,0.357664233,0.2798083648085594,28.983146204676363,2.8242259016892652,0.3527669822666007,110.79641617076514,KBO_only
2025,Chi-hong An 안치홍,Eagles (KBO),34.0,66,174,196,30,24,4,0,2,9,18,16,2,39,1,1,4,4,3,0,0.172413793,Chi-hong An,sa3013286,,0.081632653,0.198979591,0.41025641,0.244791666,0.229885057,0.474676723,0.057471264,3.1115808112652177,0.208955223,0.4439065824262798,6.558969982829734,-17.288231781753854,0.2253826329582615,27.50414932359367,KBO_only
2025,Dae-hyeon Cho 조대현,Wiz (KBO),25.0,64,75,90,14,10,4,0,0,7,11,7,0,22,2,0,6,0,0,0,0.186666666,Dae-hyeon Cho,sa3019749,,0.077777777,0.244444444,0.318181818,0.273809523,0.24,0.513809523,0.053333334,1.60119047125,0.264150943,-0.0760455154813826,4.962074294173992,-5.988171414053165,0.2526215272290366,45.314730156656466,KBO_only
2025,Do Geun Yang 양도근,Lions (KBO),22.0,116,166,198,43,38,5,0,0,23,16,18,0,41,2,1,11,3,5,1,0.259036144,Do Geun Yang,sa3025621,,0.09090909,0.207070707,0.43902439,0.336898395,0.289156626,0.626055021,0.030120482,4.504673243055546,0.341269841,0.3372857915237546,18.864665438023625,-5.225875120076123,0.3030793233351274,78.30735633568392,KBO_only
2025,Do Hyun Yoon 윤도현,Tigers (KBO),22.0,40,149,160,41,26,7,2,6,24,17,8,0,36,1,0,2,1,2,1,0.275167785,Do Hyun Yoon,sa3023322,,0.05,0.225,0.222222222,0.316455696,0.469798657,0.786254353,0.194630872,5.928863765695828,0.327102803,-0.1706591197289526,21.6763560774934,2.209252596200674,0.3536115432087379,111.34864566946848,KBO_only
2025,Do Yeong Kim 김도영,Tigers (KBO),21.0,30,110,122,34,18,9,0,7,20,27,10,1,23,0,2,0,3,3,0,0.309090909,Do Yeong Kim,sa3018059,,0.081967213,0.18852459,0.434782608,0.360655737,0.581818181,0.942473918,0.272727272,4.820603363532934,0.329268292,0.4919353290461004,22.163282219245183,7.319615814759485,0.4116704434402718,149.3113737219769,KBO_only
2025,Do-yun Lee 이도윤,Eagles (KBO),28.0,113,250,277,65,50,11,3,1,37,36,11,1,52,3,3,10,5,1,0,0.26,Do-yun Lee,sa3012554,,0.039711191,0.187725631,0.211538461,0.295880149,0.34,0.635880149,0.08,5.40031316980668,0.32,-0.0521509167738258,23.895867253677995,-9.806555648310036,0.2917546199676685,70.90252034155216,KBO_only
2025,Dong Hee Yoon 윤동희,Giants (KBO),21.0,97,330,399,93,62,21,1,9,54,53,49,2,65,11,6,3,12,4,2,0.281818181,Dong Hee Yoon,sa3018265,,0.122807017,0.162907268,0.753846153,0.386363636,0.433333333,0.819696969,0.151515152,3.883235150580139,0.320610687,-0.5414380170404911,61.595669782932106,13.049580476458376,0.3773659001752205,126.8808068021211,KBO_only
2025,Dong Heon Kim 김동헌,Heroes (KBO),20.0,49,82,91,22,19,3,0,0,8,8,7,0,23,1,1,0,0,0,0,0.268292682,Dong Heon Kim,sa3020913,,0.076923076,0.252747252,0.304347826,0.329670329,0.304878048,0.634548377,0.036585366,1.241995065,0.366666666,-0.1080646798945963,8.622468752041629,-2.449446352943608,0.3024210602372557,77.87694062212668,KBO_only
2025,Dong Hyeok Kim 김동혁,Giants (KBO),24.0,93,89,114,20,15,4,1,0,19,6,18,0,26,3,0,4,3,13,4,0.224719101,Dong Hyeok Kim,sa3023320,,0.157894736,0.228070175,0.692307692,0.372727272,0.292134831,0.664862103,0.06741573,8.701582105837424,0.317460317,0.7336126733571291,13.368858448495564,-0.5014527819255027,0.3307262019677596,96.38470418150612,KBO_only
2025,Dong Jin Kwon 권동진,Wiz (KBO),26.0,123,271,309,61,45,12,3,1,34,25,30,0,91,1,1,6,8,3,1,0.22509225,Dong Jin Kwon,sa3014744,,0.097087378,0.294498381,0.329670329,0.303630363,0.302583025,0.606213388,0.077490775,5.4796184418156955,0.333333333,-0.1347573343664407,25.87748660631257,-11.718356991934009,0.2885860661075453,68.83071140214942,KBO_only
2025,Dong Jun Kim 김동준,Bears (KBO),22.0,36,93,100,22,17,3,0,2,8,10,5,0,30,1,0,1,2,1,1,0.236559139,Dong Jun Kim,sa3067160,,0.05,0.3,0.166666666,0.282828282,0.333333333,0.616161615,0.096774194,2.320247283598859,0.327868852,-0.3226303760893643,8.221796831303523,-3.9451428445044288,0.2866654648925318,67.5748959917281,KBO_only
2025,Dong-won Park 박동원,Twins (KBO),35.0,139,451,523,114,67,25,0,22,57,76,62,4,124,2,5,3,10,4,0,0.252771618,Dong-won Park,sa3013271,,0.118546845,0.23709369,0.5,0.342307692,0.454545454,0.796853146,0.201773836,2.6985602249995013,0.296774193,0.291695776861161,73.18645297037672,9.553358465901132,0.3592159748077392,115.01319170518916,KBO_only
2025,Doo-sung Chang 장두성,Giants (KBO),25.0,118,248,284,65,59,3,3,0,51,25,24,0,64,3,2,7,2,17,5,0.262096774,Doo-sung Chang,sa3014778,,0.084507042,0.225352112,0.375,0.332129963,0.298387096,0.630517059,0.036290322,7.977113074985515,0.349462365,0.9029176263138652,26.87197755760792,-7.682131121686667,0.3022541771726918,77.7678214970426,KBO_only
2025,Estevan Florial 플로리얼,Eagles (KBO),27.0,65,258,285,70,42,18,2,8,36,29,24,2,65,1,2,0,2,13,3,0.271317829,Estevan Florial,19151,,0.084210526,0.228070175,0.369230769,0.333333333,0.449612403,0.782945736,0.178294574,6.400545750297296,0.331550802,1.0481184837408364,38.26109460944986,3.5853165333972017,0.3520682540462211,110.3395416983397,KBO_only
2025,Euiji Yang 양의지,Bears (KBO),38.0,130,454,517,153,105,27,1,20,56,89,50,6,63,7,6,0,10,4,2,0.337004405,Euiji Yang,sa3012037,,0.096711798,0.121856866,0.793650793,0.406189555,0.533039647,0.939229202,0.196035242,2.5437073373901686,0.352785145,-0.6855242568999529,97.1075647154046,34.204486591477476,0.4194168608249283,154.37649096295456,KBO_only
2025,Eun-seong Chae 채은성,Eagles (KBO),35.0,132,480,527,138,91,27,1,19,54,88,31,5,96,13,0,3,4,1,2,0.2875,Eun-seong Chae,sa3013253,,0.058823529,0.182163187,0.322916666,0.347328244,0.466666666,0.81399491,0.179166666,1.8933780171314107,0.326027397,-1.181461981497705,77.07871227033587,12.958940178827968,0.3671645932114882,120.2105212731164,KBO_only
2025,Guillermo Heredia 에레디아,Landers (KBO),34.0,96,375,415,127,96,18,0,13,46,54,31,4,62,7,2,0,9,1,2,0.338666666,Guillermo Heredia,18721,,0.074698795,0.14939759,0.5,0.397590361,0.490666666,0.888257027,0.152,1.3463232727627428,0.377483443,-1.181461981497705,72.30323296382332,21.810433309220315,0.4023164777570107,143.19513565976737,KBO_only
2025,Gun Hee Kim 김건희,Heroes (KBO),20.0,105,322,344,78,53,20,2,3,24,25,13,0,102,0,2,7,10,2,1,0.242236024,Gun Hee Kim,sa3020912,,0.037790697,0.296511627,0.12745098,0.270029673,0.344720496,0.614750169,0.102484472,3.5299996535137392,0.342465753,-0.2947333818301558,26.668245443358707,-15.186027041420648,0.2807651793567646,63.71690119104765,KBO_only
2025,Gye-beom Park 박계범,Bears (KBO),29.0,94,175,198,46,34,9,2,1,23,27,14,0,45,1,1,7,4,3,1,0.262857142,Gye-beom Park,sa3012458,,0.07070707,0.227272727,0.311111111,0.319371727,0.354285714,0.673657441,0.091428572,5.648139269798941,0.346153846,-0.0266926544718444,20.494437323818655,-3.596103234281093,0.3134257805909162,85.0725506735381,KBO_only
2025,Hae-min Park 박해민,Twins (KBO),35.0,144,442,544,122,99,18,2,3,80,43,68,0,94,8,4,22,7,49,14,0.276018099,Hae-min Park,sa3012304,,0.125,0.172794117,0.723404255,0.379310344,0.346153846,0.72546419,0.070135747,6.6212026430174955,0.340974212,3.0715269851498306,71.0659482661643,4.877796429769036,0.3475261136489809,107.36959152723593,KBO_only
2025,Ho Jun Lee 이호준,Giants (KBO),21.0,99,132,153,32,18,7,4,3,20,23,14,0,33,3,1,3,3,1,0,0.242424242,Ho Jun Lee,sa3025090,,0.091503267,0.215686274,0.424242424,0.326666666,0.424242424,0.75090909,0.181818182,6.146036792420984,0.298969072,0.0599161586724221,19.380191466776544,0.7647737627903771,0.3425383774439494,104.10828150596168,KBO_only
2025,Ho-cheol Seo 서호철,Dinos (KBO),28.0,103,263,292,70,59,7,1,3,25,30,8,0,51,7,4,10,7,7,3,0.266159695,Ho-cheol Seo,sa3014321,,0.02739726,0.174657534,0.156862745,0.301418439,0.33460076,0.636019199,0.068441065,4.493243255658146,0.31455399,-0.1879030941054225,25.99006837637462,-9.537395476984605,0.2951992796667924,73.15486544057713,KBO_only
2025,Ho-ryung Kim 김호령,Tigers (KBO),33.0,105,332,381,94,59,26,3,6,46,39,34,0,94,6,1,8,4,12,1,0.28313253,Ho-ryung Kim,sa3012550,,0.089238845,0.24671916,0.361702127,0.359249329,0.433734939,0.792984268,0.150602409,6.244842422387051,0.377682403,1.57318759476766,54.979166050339536,8.623125885511232,0.36470449418229,118.60194670392458,KBO_only
2025,Ho-young Son 손호영,Giants (KBO),30.0,97,328,375,82,66,12,0,4,39,41,22,0,66,10,4,11,9,7,0,0.25,Ho-young Son,sa830429,,0.058666666,0.176,0.333333333,0.313186813,0.323170731,0.636357544,0.073170731,4.470877606130626,0.297709923,1.0077652567997577,34.93160208245089,-10.694421701828938,0.300408043049194,76.56069756945676,KBO_only
2025,Hoon Jung 정훈,Giants (KBO),37.0,77,185,200,40,27,11,0,2,14,11,10,1,40,3,0,2,4,0,0,0.216216216,Hoon Jung,sa3012191,,0.05,0.2,0.25,0.267676767,0.308108108,0.575784875,0.091891892,1.08035714,0.265734265,-0.1560934265144169,13.334400789813808,-10.999478561802098,0.2671244235208191,54.797677744417385,KBO_only
2025,Hui-dong Kwon 권희동,Dinos (KBO),34.0,136,358,456,88,58,24,0,6,56,39,77,0,80,11,2,8,10,5,5,0.245810055,Hui-dong Kwon,sa3012415,,0.168859649,0.175438596,0.9625,0.392857142,0.363128491,0.755985633,0.117318436,2.6884076514712145,0.299270072,-1.7372261425480249,65.50340414723642,10.022159225552157,0.3638818516795124,118.06404892265692,KBO_only
2025,Hun Gon Kim 김헌곤,Lions (KBO),36.0,77,173,191,39,31,6,0,2,21,11,11,0,29,4,1,2,4,2,1,0.225433526,Hun Gon Kim,sa3011906,,0.057591623,0.15183246,0.379310344,0.285714285,0.294797687,0.580511972,0.069364161,3.629411125260482,0.258741258,-0.2146854707971215,13.988172255555552,-9.250682525237638,0.275375900445161,60.19303613496786,KBO_only
2025,Hyeong Woo Cho 조형우,Landers (KBO),23.0,102,269,294,64,52,8,0,4,23,29,19,0,64,3,2,1,5,0,0,0.237918215,Hyeong Woo Cho,sa3019473,,0.06462585,0.217687074,0.296875,0.293515358,0.312267657,0.605783015,0.074349442,1.02102169625,0.295566502,-0.296177270822227,23.78918181308713,-11.981620833788256,0.2850283880689445,66.50446747849293,KBO_only
2025,Hyo Seung Ryu 류효승,Landers (KBO),28.0,27,94,103,27,16,5,0,6,18,16,7,0,28,2,0,0,1,0,1,0.287234042,Hyo Seung Ryu,sa3014398,,0.067961165,0.27184466,0.25,0.349514563,0.531914893,0.881429456,0.244680851,2.798265760918124,0.35,-0.5306351701729,17.34744474863155,4.8154968825493585,0.3950223656533991,138.42576536391869,KBO_only
2025,Hyoung-woo Choi 최형우,Tigers (KBO),41.0,133,469,549,144,89,30,1,24,74,86,67,8,98,8,5,0,9,1,0,0.307036247,Hyoung-woo Choi,sa3012871,,0.122040072,0.178506375,0.683673469,0.398907103,0.528784648,0.927691751,0.221748401,2.360762952013401,0.34090909,-0.4243737030774355,100.40440616052229,33.6079073403366,0.413203635630017,150.3138756281346,KBO_only
2025,Hyun Bin Moon 문현빈,Eagles (KBO),21.0,141,528,592,169,125,30,2,12,71,80,38,2,82,10,11,5,10,17,6,0.320075757,Hyun Bin Moon,sa3020698,,0.064189189,0.138513513,0.463414634,0.36967632,0.452651515,0.822327835,0.132575758,4.694640360823034,0.352808988,0.1321387230418622,89.28978882295061,17.26150594216753,0.3729064118148934,123.96489996955464,KBO_only
2025,Hyun Min Ahn 안현민,Wiz (KBO),21.0,112,395,482,132,87,19,4,22,72,80,75,5,72,9,3,0,4,7,1,0.334177215,Hyun Min Ahn,sa3023680,,0.155601659,0.149377593,1.041666666,0.44813278,0.569620253,1.017753033,0.235443038,5.061473453359637,0.361842105,0.3050270779058337,104.07527517422412,45.430625936829784,0.4547316763136122,177.46764031774833,KBO_only
2025,Hyun Soo Kim 김현수,Twins (KBO),37.0,140,483,552,144,108,24,0,12,66,90,64,1,73,4,1,0,10,4,0,0.298136645,Hyun Soo Kim,18718,,0.115942028,0.132246376,0.876712328,0.384057971,0.422360248,0.806418219,0.124223603,2.87912441890818,0.330827067,0.0995807903818786,84.03861374151545,16.877106731055544,0.3746869553238857,125.1291364388638,KBO_to_MLB
2025,Hyung-jong Lee 이형종,Heroes (KBO),36.0,33,70,82,14,9,3,0,2,4,6,9,0,22,1,0,2,3,1,0,0.2,Hyung-jong Lee,sa3013195,,0.109756097,0.268292682,0.409090909,0.3,0.328571428,0.628571428,0.128571428,2.444860230132452,0.260869565,0.1239544874988496,7.512584997824732,-2.4643055363377897,0.2984797671437263,75.29986394157979,KBO_only
2025,Hyung-jun Kim 김형준,Dinos (KBO),25.0,127,362,415,84,55,10,1,18,51,55,45,0,126,3,2,3,7,3,0,0.232044198,Hyung-jun Kim,sa3012705,,0.108433734,0.303614457,0.357142857,0.320388349,0.41436464,0.734752989,0.182320442,3.837616915888771,0.3,0.1877532671205699,50.89586118509734,0.4030615304943321,0.3374761366149754,100.7982554606825,KBO_only
2025,In Ho Choi 최인호,Eagles (KBO),25.0,78,139,159,36,25,9,0,2,7,19,13,0,29,5,1,1,5,1,0,0.258992805,In Ho Choi,sa3014330,,0.081761006,0.182389937,0.448275862,0.341772151,0.366906474,0.708678625,0.107913669,1.7628635366034866,0.311926605,0.0278969942592084,18.941871921444765,-0.4035621630898815,0.3330649250670324,97.91391518367377,KBO_only
2025,In-tae Kim 김인태,Bears (KBO),30.0,106,183,225,39,25,10,1,3,17,25,36,0,57,5,1,0,2,0,1,0.213114754,In-tae Kim,sa3012367,,0.16,0.253333333,0.631578947,0.355555555,0.327868852,0.683424407,0.114754098,2.297552346188914,0.29032258,-0.6947333877906203,26.53139395662355,-0.8442203139443448,0.3315389913982815,96.91615937600352,KBO_only
2025,Ja-wook Koo 구자욱,Lions (KBO),32.0,142,529,616,169,105,43,2,19,106,96,73,7,91,5,8,1,9,4,1,0.319470699,Ja-wook Koo,sa3012300,,0.118506493,0.147727272,0.802197802,0.401626016,0.516068052,0.917694068,0.196597353,4.066727599448495,0.351288056,-0.3349968865513801,111.22203152486873,36.27368312189173,0.4102739311362567,148.39824211583417,KBO_only
2025,Jae Hyeon Lee 이재현,Lions (KBO),22.0,139,457,555,116,70,29,1,16,82,67,69,1,119,11,8,10,8,6,1,0.253829321,Jae Hyeon Lee,sa3018058,,0.124324324,0.214414414,0.579831932,0.359633027,0.426695842,0.786328869,0.172866521,4.37332128914799,0.303030303,0.1730677993036806,78.71649231193541,11.189977111201284,0.361598792102407,116.57123439279688,KBO_only
2025,Jae Seok An 안재석,Bears (KBO),23.0,35,135,147,43,22,16,1,4,25,20,11,1,27,0,0,1,3,2,1,0.318518518,Jae Seok An,sa3014749,,0.074829931,0.183673469,0.407407407,0.369863013,0.54074074,0.910603753,0.222222222,5.2271443642509885,0.375,-0.1586519330739975,25.97113778187745,8.085736458439758,0.4053957750057352,145.20858275538896,KBO_only
2025,Jae-Gyun Hwang 황재균,Wiz (KBO),37.0,112,385,424,106,80,19,0,7,50,48,34,1,84,2,2,1,2,3,1,0.275324675,Jae-Gyun Hwang,19369,,0.080188679,0.198113207,0.404761904,0.335697399,0.379220779,0.714918178,0.103896104,2.9260674474780743,0.334459459,-0.2908507608808577,49.88819940124315,-1.699624824182573,0.3312166265401795,96.70537602680112,KBO_only
2025,Jae-hoon Choi 최재훈,Eagles (KBO),35.0,121,269,348,77,61,15,0,1,28,35,46,0,48,17,6,10,4,1,1,0.286245353,Jae-hoon Choi,sa3013205,,0.132183908,0.137931034,0.958333333,0.414201183,0.353159851,0.767361034,0.066914498,1.5071984535177343,0.336283185,-0.7268723268061876,51.92702595976205,9.586075887950374,0.37088046130344,122.64020025930468,KBO_only
2025,Jae-hwan Chun 천재환,Dinos (KBO),31.0,129,261,294,62,43,10,3,6,47,31,17,0,58,5,5,6,3,15,5,0.237547892,Jae-hwan Chun,sa3019748,,0.057823129,0.197278911,0.293103448,0.291666666,0.367816091,0.659482757,0.130268199,7.826689959013616,0.277227722,0.5869679269380867,27.737365566857285,-8.033437080018095,0.3019086842735608,77.54191551326616,KBO_only
2025,Jae-hwan Kim 김재환,Bears (KBO),36.0,103,344,407,83,55,13,2,13,42,50,57,3,96,4,2,0,4,7,2,0.241279069,Jae-hwan Kim,sa3013200,,0.14004914,0.235872235,0.59375,0.353808353,0.404069767,0.75787812,0.162790698,4.350423019257698,0.295358649,0.0865787607617676,54.06478369135238,4.545339210814013,0.3502932049260281,109.17889782184524,KBO_only
2025,Jae-hyun Choo 추재현,Bears (KBO),26.0,34,81,87,18,13,3,1,1,7,7,3,0,17,1,0,2,2,0,0,0.222222222,Jae-hyun Choo,sa3012679,,0.034482758,0.195402298,0.176470588,0.258823529,0.320987654,0.579811183,0.098765432,3.39285714,0.269841269,-0.0680407243780791,5.8262821181233795,-4.7589553998295395,0.2674974413479076,55.041581336666354,KBO_only
2025,Jae-hyun Kim 김재현,Heroes (KBO),32.0,62,120,128,25,20,5,0,0,12,5,1,0,31,3,0,4,1,1,0,0.208333333,Jae-hyun Kim,sa3012294,,0.0078125,0.2421875,0.032258064,0.233870967,0.25,0.483870967,0.041666667,4.327735043784001,0.280898876,0.103942509740591,4.479432541447904,-11.094250243586275,0.2273076224711633,28.762834091834065,KBO_only
2025,Jae-won Lee 이재원,Eagles (KBO),37.0,98,125,151,25,21,2,1,1,4,12,14,0,23,1,3,8,3,1,1,0.2,Jae-won Lee,sa3013147,,0.092715231,0.15231788,0.608695652,0.279720279,0.256,0.535720279,0.056,2.436477299832925,0.23076923,-0.3746615182608366,9.032513234923076,-9.339565675546934,0.2585090048663266,49.16435031081628,KBO_only
2025,Jake Cave 케이브,Bears (KBO),32.0,136,538,593,161,111,28,6,16,72,87,43,1,116,4,8,0,7,17,1,0.299256505,Jake Cave,14477,,0.072512647,0.195615514,0.370689655,0.350758853,0.462825278,0.813584131,0.163568773,6.213794850922424,0.350241545,2.3410486676730216,86.67575416147822,14.525801883937064,0.3670457210895178,120.13279486043216,KBO_only
2025,Jeong Choi 최정,Landers (KBO),38.0,95,340,406,83,48,12,0,23,54,63,51,6,94,12,3,0,10,1,0,0.244117647,Jeong Choi,sa3012034,,0.125615763,0.231527093,0.542553191,0.359605911,0.482352941,0.841958852,0.238235294,2.1203440207719675,0.265486725,-0.2202515299431979,62.62190510911233,13.224130025332046,0.3771975061297417,126.77069969832344,KBO_only
2025,Jeong-hun Lee 이정훈,Wiz (KBO),30.0,59,132,148,34,26,4,0,4,20,14,13,0,48,3,0,0,4,0,1,0.257575757,Jeong-hun Lee,sa3012655,,0.087837837,0.324324324,0.270833333,0.337837837,0.378787878,0.716625715,0.121212121,2.2724676573395968,0.375,-0.5986758945509791,17.934377307902007,-0.0726934122937623,0.3356379165842726,99.59630628755052,KBO_only
2025,Jeong-won Choi 최정원,Dinos (KBO),25.0,91,120,155,33,30,3,0,0,40,11,18,0,22,12,1,4,0,30,6,0.275,Jeong-won Choi,sa3014290,,0.116129032,0.141935483,0.818181818,0.417218543,0.3,0.717218543,0.025,7.069869958241032,0.333333333,3.176404668018222,21.72758180664807,2.8688253091457447,0.3595202790190842,115.21216581552284,KBO_only
